意义	604
没放	605
广东	606
还没	607
烦死了	608
都想	609
5.1	610
安排	611
下周一	612
那还	613
淦	614
干	615
漂亮	616
今天下午	617
班主任	618
气死我了	619
太平	620
如果你	621
你和	622
死人	623
差不多啊	624
搞	625
还多	626
好多天	627
jxjy	628
渐行	629
渐远	630
hyy	631
肯	632
教课	633
还不	634
想着	635
戴口罩	636
装死	637
莲湖区	638
再放	639
操作	640
不香	641
穿着	642
校服	643
拽着	644
衣领	645
才叫	646
霸气	647
前辈	648
没话说	649
笑	650
skr	651
不应	652
少于	653
六嘻	654
减到	655
不爽	656
我们班主任	657
告诉我们	658
问	659
舒服	660
你家	661
粘锅	662
好不好	663
是的呢	664
喔	665
邻居家	666
画	667
漫画	668
猫	669
先森	670
放你	671
几个月	672
＝	673
大三	674
接到	675
课程	676
太热了	677
也要	678
休息吧	679
受得了	680
一半	681
盛着	682
海水	683
长出	684
火焰	685
条件	686
暂不	687
担心	688
冷嘲热讽	689
不刚	690
发	691
我还是	692
改个	693
名字	694
好了	695
在北京	696
上学	697
谢谢	698
我上	699
你妈	700
他妈	701
中考	702
去年是	703
首次	704
考地生	705
）	706
划	707
等级	708
但不	709
计入	710
总分	711
学了	712
休息时间	713
不少于	714
那就是	715
个头	716
哈哈哈	717
笑死了	718
21	719
天了	720
又得	721
再上	722
10	723
太难	724
bullshit	725
说你	726
好好	727
放个	728
要脸	729
的那	730
啥啊	731
新疆	732
飘过	733
会让	734
我感觉	735
七天	736
过分	737
大学生	738
销声匿迹	739
没必要	740
所以说	741
非要	742
调成	743
连休	744
是为了	745
L	746
藏宝阁	747
建议您	748
投诉	749
找	750
曝光	751
记住	752
打电话	753
越级	754
上报	755
然后就	756
漂亮啊	757
约等于	758
菏泽	759
一中	760
明	761
面上	762
实际上	763
这两天	764
全天	765
写作业	766
VerlorenerStern	767
延安	768
实验中学	769
江筠	770
ovo	771
集美	772
心疼	773
老家	774
同学们	775
灯芯	776
闪亮	777
一天到晚	778
把人	779
累死	780
节奏	781
无语	782
那为什么	783
别多补	784
无语了	785
天啊	786
我都	787
气死了	788
个球	789
涓涓	790
一上	791
十个小时	792
不要命	793
能不能	794
多放	795
加	796
还只	797
那是你	798
劳动节	799
劳动者	800
节日	801
我真	802
两个字	803
不接受	804
建议	805
明明	806
全市	807
都只	808
不支持	809
那就	810
等着	811
晕倒	812
我现在	813
放学	814
回家的路	815
上我	816
往后	817
节假日	818
全上	819
我在	820
中午	821
都没了	822
昏了	823
无视	824
小东西	825
你爹	826
丢人现眼	827
来来回回	828
会说	829
那几个	830
词	831
赶紧	832
夕夕	833
拼个	834
妈来	835
看你	836
样子	837
贼	838
但你	839
妈	840
今晚	841
biss	842
寻思	843
你上	844
还说什么	845
减压	846
不要脸	847
😭	848
最少	849
这么说	850
党	851
一科试	852
七点	853
晚上	854
五点	855
六点	856
晚课	857
八点半	858
南冥之椿	859
又是	860
理解	861
沾	862
的光	863
就等于	864
老公	865
徐凤年	866
这话	867
份量	868
我就想	869
至少	870
昨天	871
语文老师	872
很生气	873
💢	874
这叫	875
你就是	876
何在	877
累死了	878
灵性	879
就连	880
在继续	881
说是	882
要给	883
就这样了	884
也没	885
我哭了	886
那种	887
请不要	888
初高中	889
相提并论	890
举报	891
遭殃	892
小学生	893
听课	894
那也是	895
拉开	896
差距	897
这就	898
偷偷	899
吃掉	900
可爱多	901
霍霍	902
笑话	903
酒	904
唸	905
😐	906
你来	907
试试	908
体验	909
高中生	910
苦恼	911
消费	912
实在	913
可悲	914
无辜	915
垫背	916
有所作为	917
不过是	918
有为	919
难为	920
只好	921
苦说	922
为谁	923
桃木	924
析	925
赔了	926
iBingo	927
👈	928
寒战	929
米且	930
端	931
著	932
自己的	933
慢慢	934
挤进	935
寒	936
雪的	937
紧紧	938
包围	939
排挤	940
要求归还	941
学费	942
高二	943
河南	944
完	945
连续	946
不让	947
近视	948
搞不懂	949
人看	950
个月	951
培养	952
清华北大	953
咋个	954
二	955
脑残	956
什么叫	957
时间长	958
我只是觉得	959
这么久	960
久	961
不见得	962
比去	963
轻松	964
说句	965
就开始	966
闹腾	967
看不惯	968
看不懂	969
歇够	970
别秀	971
智商	972
生活	973
阳光	974
星辰	975
微风	976
雨	977
交	978
借口	979
本来就是	980
六六	981
喜欢	982
锅包肉	983
小心	984
校长	985
捶	986
tm	987
吉林	988
松原	989
抱歉	990
从来没	991
听过	992
地域	993
歧视	994
还挺	995
重	996
人啊	997
我网	998
课上	999
眼睛	1000
瞎了	1001
不见	1002
妈呀	1003
热成	1004
什么了	1005
不说	1006
累不累	1007
教室	1008
闷死	1009
前几天	1010
算是	1011
白搭	1012
缺	1013
两三天	1014
eritflb	1015
先斩后奏	1016
还行	1017
未成年	1018
就可以	1019
随意	1020
摆布	1021
要上网	1022
不想	1023
让孩子	1024
对了	1025
五二	1026
照样	1027
放啊	1028
冷霜	1029
如锡	1030
不配	1031
关键	1032
年纪	1033
·	1034
温柔	1035
太苦	1036
变相	1037
告诉	1038
还少	1039
人与人之间	1040
真诚	1041
●	1042
°	1043
u	1044
」	1045
好羡慕	1046
单休	1047
评论	1048
不想上课	1049
计划	1050
变化	1051
变成了	1052
量	1053
主要是	1054
网	1055
延期	1056
回校	1057
告诉我	1058
我可不是	1059
45	1060
1.31	1061
明天	1062
素质	1063
是啊	1064
楼上	1065
想放个	1066
有错	1067
FD	1068
陆陆	1069
陆	1070
就能	1071
怎么着	1072
全国	1073
尖子生	1074
迷惑	1075
还能	1076
接受	1077
一届	1078
补过	1079
半天	1080
能放	1081
整条	1082
开心	1083
真不愧是	1084
微博	1085
网民	1086
Love	1087
for	1088
四年级	1089
开假	1090
啧	1091
狗屁	1092
看着	1093
花	1094
没关系	1095
不背	1096
这锅	1097
陕西	1098
我要	1099
不洗澡了	1100
穿同	1101
一件衣服	1102
收	1103
多少钱	1104
领导	1105
缺钱	1106
补课费	1107
是多少	1108
说吧	1109
一个县	1110
猝死	1111
害怕	1112
写完	1113
走了	1114
冻死	1115
这俩	1116
件事	1117
报道	1118
去了	1119
不想学了	1120
烦躁	1121
什么时候放假	1122
啰	1123
在上网	1124
区	1125
有些人	1126
天气	1127
热	1128
全程	1129
口罩	1130
闷得	1131
脸上	1132
疹子	1133
但毕竟	1134
特殊时期	1135
拥有	1136
法定假期	1137
起码的	1138
人文	1139
关怀	1140
别把	1141
这么重	1142
我这	1143
日	1144
那得	1145
教师	1146
群体	1147
遗忘了	1148
雨点儿	1149
爱喝	1150
砂糖	1151
水	1152
文件	1153
私信	1154
看一下吗	1155
我觉得	1156
不自觉	1157
你自己	1158
你也	1159
资格	1160
你真	1161
请你	1162
过后	1163
喷	1164
的就	1165
不负责任	1166
起飞	1167
少部分	1168
累多	1169
杠	1170
当初	1171
我说	1172
三周	1173
都有	1174
别拿	1175
油头	1176
碰	1177
nt	1178
天以	1179
无言	1180
为贵	1181
不婚	1182
主义	1183
现在来了	1184
一句	1185
效率	1186
不好	1187
改成	1188
弄	1189
闲的没事	1190
写	1191
底下	1192
一群	1193
人说	1194
舒舒服服	1195
那您	1196
尝试	1197
八节	1198
一堆	1199
完了	1200
练琴练	1201
舞	1202
感受	1203
请问	1204
没给	1205
放完	1206
咸阳	1207
五月四号	1208
包	1209
不包含	1210
数	1211
你这样	1212
不如说	1213
算了	1214
哪有	1215
这种情况	1216
卡夫卡	1217
小侄女	1218
啊啊	1219
发了一个	1220
一号	1221
五号	1222
这放	1223
玩意	1224
牛读	1225
学校啊	1226
读书	1227
闲得	1228
蛋疼	1229
很累	1230
学业	1231
耽误	1232
🐶	1233
肚子里	1234
也得	1235
求求你了	1236
四月七号	1237
吐了	1238
Olivia	1239
mtkl	1240
啥意思	1241
她说	1242
就让我们	1243
西城	1244
Goddess	1245
慕晴	1246
对对	1247
恒熙	1248
mmc	1249
就上	1250
额	1251
网断	1252
偷	1253
偷东西	1254
必死	1255
肯定	1256
有没有	1257
跟我一样	1258
gun	1259
去看	1260
适	1261
不适当	1262
就给	1263
孩子们	1264
休息一下	1265
Skyline	1266
PY	1267
666	1268
我门	1269
牧野	1270
呼吸	1271
一所	1272
高校	1273
退	1274
住宿费	1275
都走	1276
世界	1277
前列	1278
乾县	1279
都在	1280
nm	1281
星期天	1282
咯	1283
軒少	1284
SHINEE	1285
卧槽	1286
解读	1287
每次都	1288
钻	1289
瓜	1290
嘻嘻	1291
真厉害	1292
为什么不能	1293
多休	1294
补回来了	1295
罪人	1296
死刑	1297
便宜	1298
上上	1299
神奇	1300
这群	1301
坐在	1302
办公室	1303
里	1304
傻子	1305
虐待	1306
逼死	1307
TM	1308
自豪	1309
优越感	1310
天假	1311
改了	1312
不说啥了	1313
TM9	1314
妈呢	1315
回家	1316
健在	1317
周一	1318
周	1319
亏	1320
上你	1321
成天	1322
屎	1323
外地人	1324
一听	1325
就知道	1326
这破	1327
城市	1328
跟个	1329
整天	1330
就会	1331
敲个	1332
键盘	1333
泡个	1334
秘书	1335
还会	1336
西工大	1337
三十多	1338
度了	1339
不能允许	1340
下开	1341
空调	1342
带着	1343
本来就	1344
闷	1345
上不来气	1346
催眠	1347
龙岩	1348
森林	1349
消防支队	1350
心中	1351
不由	1352
羞耻	1353
愧疚	1354
后悔	1355
之情	1356
─	1357
她竟	1358
丈夫	1359
男人	1360
发生了	1361
X	1362
关	1363
係	1364
合意	1365
李	1366
尽欢	1367
戴了	1368
安全套	1369
平安	1370
愿平安	1371
中国	1372
消防	1373
愿	1374
巧家	1375
移民	1376
安置	1377
房	1378
出现了	1379
裂缝	1380
祝愿	1381
皇天	1382
神其	1383
格物	1384
有以	1385
报德	1386
来昭圣室	1387
希望大家	1388
云南	1389
巧家县	1390
5.0	1391
级	1392
地震	1393
祈祷	1394
希望	1395
伤亡	1396
🙏	1397
祝	1398
祈愿	1399
2020	1400
年	1401
保佑	1402
下人	1403
消防官兵	1404
请	1405
救人	1406
记得	1407
保护好自己	1408
盼	1409
归来	1410
天意	1411
无情	1412
有情	1413
祝福	1414
昭通	1415
绪刚	1416
事	1417
超话	1418
地震台	1419
网速	1420
报	1421
正式	1422
测定	1423
05	1424
18	1425
47	1426
分在	1427
昭通市	1428
北纬	1429
27.18	1430
度	1431
东经	1432
103.16	1433
发生	1434
震源	1435
深度	1436
千米	1437
我的家乡	1438
就是在	1439
家人	1440
亲朋好友	1441
平安无事	1442
都好	1443
HelloNico	1444
youth	1445
很遗憾	1446
只是希望	1447
数字	1448
别再	1449
增加了	1450
此人	1451
木头	1452
希望不要	1453
受伤	1454
没事	1455
神转评	1456
祈福	1457
震区	1458
救援	1459
力量	1460
转换	1461
战备等级	1462
时刻	1463
出动	1464
亥时	1465
点评	1466
山区	1467
危险	1468
注意安全	1469
辛苦了	1470
人员伤亡	1471
所有人	1472
遇难	1473
女	1474
网警	1475
都能	1476
平平安安	1477
救援人员	1478
经历过	1479
房子	1480
摇一摇	1481
吊灯	1482
晃	1483
一晃	1484
最右	1485
人员	1486
受伤害	1487
市民	1488
安好	1489
ღ	1490
˘	1491
⌣	1492
一定要	1493
注意安全啊	1494
一切顺利	1495
美国	1496
内华达州	1497
核爆	1498
传过来	1499
一切安好	1500
如初	1501
🌄	1502
❤	1503
🏻	1504
多灾多难	1505
原	1506
落荒而逃	1507
我用	1508
想起	1509
2008	1510
眼泪	1511
忍不住	1512
晕	1513
没完	1514
美帝	1515
欺负人	1516
来搞	1517
又来	1518
GilbertoAlex	1519
秦林	1520
抚摸	1521
丁雯	1522
奶酪	1523
肌肤	1524
动作	1525
轻柔	1526
问道	1527
男友	1528
好像	1529
很喜欢你	1530
巴州	1531
陈壮	1532
吓了一跳	1533
没想到	1534
一觉	1535
睡了	1536
赵	1537
铁柱	1538
床上	1539
急忙	1540
拍了拍	1541
雪梅	1542
嫂子	1543
挺	1544
翘	1545
豚部	1546
两天前	1547
预测	1548
到了	1549
研究	1550
震级	1551
分析	1552
高	1553
小失误	1554
一切的一切	1555
谁知道	1556
具体情况	1557
快速反应	1558
部队	1559
😒	1560
都会	1561
无人	1562
😄	1563
